label,type,site_admin,company,blog,location,hireable,public_repos,public_gists,followers,following,text_bot_count,selected_feature_1,selected_feature_2,selected_feature_3,PCA_component_1,PCA_component_2,PCA_component_3
1,True,False,True,True,True,False,131,32,1051,63,0,1,32,1051,806.2506529115026,5.885513900337441,36.51749084339629
1,True,False,True,False,False,False,60,2,0,1,0,0,2,0,-246.42358262028935,-25.16519651455221,-24.579278973438363
1,True,False,False,True,True,True,120,57,229,166,0,1,57,229,-14.386356682652767,39.54603771426235,50.751793229046044
1,True,False,False,False,False,False,4,0,12,0,0,0,0,12,-235.20461882073624,-31.96567757211165,-79.8766930231886
1,True,False,False,True,False,False,28,1,191,0,0,0,1,191,-55.90682504896792,-30.187955970817406,-58.94495748144834
1,True,False,True,True,True,False,55,10,348,19,0,1,10,348,101.70525464400328,-19.294841293085987,-32.62967539829653
1,True,False,False,True,True,False,23,2,134,27,0,1,2,134,-112.63542696132687,-28.157168109071208,-59.12101451185054
1,True,False,False,False,True,False,74,116,27,2,0,1,116,27,-218.62610813757684,89.36952925481701,-21.15601926385078
1,True,False,True,False,False,True,21,0,9,0,0,0,0,9,-237.97445391821637,-30.52211316909059,-63.09045425417711
1,True,False,True,True,True,False,44,2,67,13,0,1,2,67,-179.5076865652633,-26.491264977602633,-39.53629110515418
1,True,False,True,True,True,False,63,124,1113,1,0,1,124,1113,867.0634234163285,88.93122653254876,-48.7177836639693
1,True,False,True,True,True,False,12,13,9,1,0,1,13,9,-238.0154266368125,-18.292105200991614,-72.95957004149575
1,True,False,False,False,True,False,1,0,0,1,0,1,0,0,-247.2310127805917,-32.09516420148557,-82.5075440698957
1,True,False,True,False,False,False,13,0,16,1,0,0,0,16,-231.0717676406909,-31.200374611593322,-70.92324598005517
1,True,False,True,False,True,False,3,24,4,0,0,1,24,4,-243.0901111706615,-8.097993175875525,-82.8747607608685
1,True,False,True,False,True,True,66,1,49,131,0,1,1,49,-195.79861375605472,-20.876728217215597,-0.019277080118662672
1,True,False,True,True,True,True,73,13,14,88,0,1,13,14,-231.14984677404934,-9.795398650339862,-0.05556904282604842
1,True,False,True,True,True,False,37,8,79,49,0,1,8,79,-167.1413108023651,-19.768088368825424,-41.79953107343623
1,True,False,True,False,False,False,6,0,3,0,0,0,0,3,-244.17599665790115,-31.736571163915304,-77.7754727803764
1,True,True,True,False,True,False,79,4,1692,0,0,1,4,1692,1445.5322492266505,-33.22019433146296,-30.91894692160988
1,True,False,False,False,False,False,10,2,2,0,0,0,2,2,-245.1112633319133,-29.403527238136622,-73.99900902442914
1,True,False,True,True,True,False,200,230,447,71,0,1,230,447,204.4294859289052,213.26250224658523,96.91069238546159
1,True,False,True,False,False,False,14,0,6,0,0,0,0,6,-241.06847518973217,-31.087494499196367,-69.94056137197167
1,True,False,True,False,True,True,10,10,83,125,0,1,10,83,-162.5854350286959,-17.072252396641396,-57.355970638515075
1,True,False,False,False,False,False,3,0,2,2,0,0,0,2,-245.1923891078299,-31.9021049968524,-80.41881541466587
1,True,False,False,False,False,False,0,0,6,0,0,0,0,6,-241.2575833427759,-32.259371724180255,-83.72838829796294
1,True,False,True,True,True,False,7,1,553,11,0,1,1,553,305.87734040835846,-33.993942857619366,-83.28547432412539
1,True,False,True,True,True,False,148,18,11,0,0,1,18,11,-234.16450795318298,-1.9828651845782748,60.357903119651596
1,True,False,False,False,False,False,2,0,2,0,0,0,0,2,-245.2298625296863,-32.06454481213795,-81.70024665924328
1,True,False,False,True,True,False,234,5,69,3,0,1,5,69,-175.0458296015541,-8.007651947440765,145.8056158224083
1,True,False,True,True,False,False,16,0,1,3,0,0,0,1,-246.00459208146782,-30.767683864417805,-67.4528841444114
1,True,False,True,False,False,False,7,0,80,0,0,0,0,80,-167.17611419614312,-32.18064442855585,-77.9158628331974
1,True,False,True,True,True,False,93,9,65,0,0,1,9,65,-180.96438304367146,-15.917968128575843,6.201173334962768
1,True,False,True,False,True,False,4,0,0,0,0,1,0,0,-247.20245995098722,-31.88340866434254,-79.70129436547386
1,True,False,True,True,True,False,87,339,131,3,0,1,339,131,-113.2809076367368,311.82291349716485,-29.517315689750806
1,True,False,True,True,False,False,124,8,78,234,0,0,8,78,-164.74914725245233,-5.195937891192797,71.33080463634828
1,True,False,True,False,True,False,28,0,44,1,0,1,0,44,-202.87410486316315,-30.136710408306673,-56.5597365055515
1,True,False,False,False,True,False,338,1,59,41,0,1,1,59,-183.20513866288516,-1.7206170406503247,254.36566739686407
1,True,False,True,True,False,False,87,47,348,6,0,0,47,348,102.176778062332,19.712425457480936,-6.32652211734838
1,True,False,False,False,False,False,31,0,0,0,0,0,0,0,-246.83781915644576,-29.623393275588537,-53.1105449084682
1,True,False,True,True,True,False,328,61,96,41,0,1,61,96,-146.03029129541284,56.93010493232828,238.65116181428797
1,True,False,False,False,False,False,26,0,8,0,0,0,0,8,-238.90676731714967,-30.096752031120587,-58.15167214774377
1,True,False,True,True,True,False,12,9,282,698,2,1,9,282,43.26762698696312,3.2930745832685075,26.766666746041114
1,True,False,False,False,True,True,37,1,249,67,0,1,1,249,3.007352476425317,-27.194548154102165,-40.993242233727656
1,True,False,False,True,True,False,10,0,71,0,0,1,0,71,-176.1339648420735,-31.86781274805229,-74.8297542608594
1,True,False,True,False,True,False,176,2,114,9,0,1,2,114,-130.78110880328177,-15.921861256391574,89.18306490397896
1,True,False,False,True,False,False,138,12,180,228,0,0,12,180,-62.628926730662485,-0.9766601955785487,82.38324894009507
1,True,False,True,False,False,False,136,3,79,4,0,0,3,79,-166.36984014940285,-18.231317058240535,49.470525148110326
1,True,False,False,False,True,False,62,3,0,0,0,1,3,0,-246.4032772358803,-24.041463641478177,-22.846627129068324
1,True,False,True,True,True,False,64,5,22,26,0,1,5,22,-224.0579886043013,-21.00988061716483,-17.520261326145082
1,True,False,False,False,True,True,6,8,20,14,0,1,8,20,-226.96904003634253,-23.336425958516188,-76.65779206641014
1,True,False,False,False,True,False,25,4,45,0,0,1,4,45,-201.90570767296083,-26.45129884673103,-60.032215041228135
1,True,False,True,False,True,False,1,0,2,0,0,1,0,2,-245.24333342658173,-32.14823198325857,-82.68505310850621
1,True,False,True,True,True,False,131,6,341,115,0,1,6,341,96.86230656873079,-13.08876848768679,56.91197739391953
1,True,False,True,True,True,False,45,5,127,10,0,1,5,127,-119.52492613997208,-23.949850925491063,-40.139404882950515
1,True,False,True,False,False,False,31,0,5,0,0,0,0,5,-241.83868716679982,-29.65765640230306,-53.18360059199347
1,True,False,False,False,False,False,18,1,1,1,0,0,1,1,-245.99632413682585,-29.68335514356212,-65.86859322966873
1,True,False,True,False,False,False,12,0,17,1,0,0,0,17,-230.08545111122575,-31.290933805327615,-71.92270337065321
1,True,False,False,False,False,False,12,0,0,0,0,0,0,0,-247.09444331241795,-31.21378697308986,-71.8225801833571
1,True,False,False,False,True,False,0,0,0,0,0,1,0,0,-247.25650275878243,-32.218236574852064,-83.64068167310252
1,True,True,True,True,True,False,163,55,286,5,0,1,55,286,41.2444689033786,34.42511915148674,68.56932762768602
1,True,False,False,False,False,False,3,0,1,0,0,0,0,1,-246.21617905915156,-31.973985618403653,-80.70078926864522
1,True,False,True,True,True,True,162,9,315,5,1,1,9,315,69.98325277354162,-11.659025316071167,71.24356073152576
1,True,False,False,False,False,False,170,1,10,2,0,0,1,10,-234.93293986947236,-16.98252648221422,83.84446175195734
1,True,False,True,False,True,False,18,1,38,11,0,1,1,38,-208.8830006949068,-29.543270668658423,-64.92631616757554
1,True,False,True,True,True,False,109,5,139,12,0,1,5,139,-106.63866427516955,-18.596251576459196,23.01183481216988
1,True,False,False,False,True,False,99,8,143,3,0,1,8,143,-102.86651967295204,-16.827993053131788,11.50397492036027
1,True,False,False,False,False,False,13,0,99,0,0,0,0,99,-148.09845344287896,-31.808654008041266,-72.28446566893736
1,True,False,True,True,False,True,152,20,1077,439,0,0,20,1077,836.9721704591021,10.318996089537452,113.64277202768248
1,True,False,True,False,True,False,37,0,33,35,0,1,0,33,-213.3431626716925,-27.969476114876336,-42.493409326045736
1,True,False,False,False,False,False,8,0,21,0,0,0,0,21,-226.15218510672645,-31.69254620690361,-76.0688380346996
1,True,False,True,False,True,False,14,5,24,1,0,1,5,24,-223.03329032237644,-26.193048896779104,-70.49906854571333
1,True,False,True,True,True,False,10,0,26,7,0,1,0,26,-221.04210194626896,-31.28379066699056,-73.1340830167015
1,True,False,False,True,True,False,115,1,15,3,0,1,1,15,-230.66464650862207,-21.58116487103924,29.7533376367815
1,True,False,False,False,False,False,67,9,49,9,0,0,9,49,-197.2049416379629,-17.630366067367042,-17.836390788796656
1,True,False,True,True,True,False,28,3,23,0,0,1,3,23,-223.86651724009113,-27.045044023876784,-56.66737799677146
1,True,False,True,False,True,False,36,0,19,7,0,1,0,19,-227.6897285247206,-29.059509748041393,-47.425887243593344
1,True,False,False,False,False,False,20,2,10,8,0,0,2,10,-236.881745925418,-28.306372486604637,-63.08112770519617
0,True,False,True,True,True,True,312,6,376,79,0,1,6,376,133.86939892328294,0.4047066120076612,229.31873306150533
1,True,False,True,False,True,False,71,0,28,28,0,1,0,28,-217.9669399234585,-25.36480922766257,-9.973702969398039
1,True,False,True,False,False,False,40,0,43,22,0,0,0,43,-203.46021616380673,-28.298690263957422,-41.61285511826205
1,True,False,False,True,True,False,7,0,1,1,0,1,0,1,-246.1501154812852,-31.599761740395554,-76.6130524916728
1,True,False,False,False,False,False,24,0,3,4,0,0,0,3,-243.88496193148637,-30.072420814904945,-59.45511836212505
1,True,False,True,True,True,True,297,32,486,0,0,1,32,486,242.8377558751805,21.173051468619942,198.91571602350209
1,True,False,True,True,True,False,65,9,11,2,0,1,9,11,-235.30904457849792,-17.812841161775705,-20.288745160575075
1,True,False,False,True,True,False,86,3,67,101,0,1,3,67,-177.88061228153714,-18.515642091441993,14.788227242358426
1,True,False,True,True,False,False,15,3,37,1,0,0,3,37,-210.03261481732153,-28.189809938397474,-69.5266699142269
1,True,False,True,False,True,False,72,0,18,8,0,1,0,18,-228.19133290215018,-25.999910511727716,-11.808597547355609
1,True,False,True,True,True,False,239,35,313,542,0,1,35,313,75.59582731381947,41.82816392722271,224.43173227460318
1,True,False,False,False,False,False,25,0,38,0,0,0,0,38,-208.92558193197326,-30.386084831173733,-59.57491897243349
1,True,False,False,False,False,False,10,0,8,2,0,0,0,8,-239.0989049822157,-31.357296050441477,-73.61258825438273
1,True,False,True,False,True,False,78,0,89,2,0,1,0,89,-157.194756813703,-26.22053819692429,-7.826849066648116
1,True,False,False,False,True,True,100,0,1397,184,0,1,0,1397,1153.0519310601705,-26.179528934906504,21.71482421372629
1,True,False,True,True,True,True,101,2,38,76,0,1,2,38,-206.9777196642403,-19.041151841044893,26.36614323117712
0,True,False,True,True,True,False,20,2,6,6,1,1,2,6,-240.9049390216255,-28.357624118360135,-63.31917918212201
1,True,False,False,False,True,False,38,2,63,1,0,1,2,63,-183.73187105022544,-27.438522139580535,-47.166477553822325
1,True,False,False,False,False,False,104,0,21,3,0,0,0,21,-224.81960746134337,-23.538770462192403,18.921063225693114
1,True,False,True,True,True,False,15,15,128,43,0,1,15,128,-118.48211086288488,-15.211836935763015,-65.6932173009506
1,True,False,False,True,True,True,19,7,24,19,0,1,7,24,-222.73948404585008,-23.074503615770322,-63.08300780482794
1,True,False,True,True,False,False,141,72,36,0,0,0,72,36,-208.9787291805361,51.027043467900405,48.30575399881313
1,True,False,False,False,True,False,39,2,19,5,0,1,2,19,-227.66264555659927,-26.89575989983515,-44.94546816098527
1,True,False,False,True,True,True,10,0,1,0,0,1,0,1,-246.12157298350465,-31.388004791138034,-73.80677457630854
1,True,False,False,False,True,False,1,0,2,0,0,1,0,2,-245.2433500962774,-32.14824016797834,-82.68506456878981
1,True,False,True,False,True,False,51,10,14,7,0,1,10,14,-232.433511218927,-17.812773852786435,-33.46773097162022
1,True,False,True,False,False,False,1,0,0,0,0,0,0,0,-247.24299852249547,-32.13453303429192,-82.65585230327234
1,True,False,True,False,False,False,13,0,25,1,0,0,0,25,-222.07336006478053,-31.262062972175038,-71.05476683891122
1,True,False,False,False,False,False,23,0,10,0,0,0,0,10,-236.9476407927442,-30.36157535003661,-61.13543089077611
1,True,False,True,False,True,False,5,0,5,0,0,1,0,5,-242.18983809651212,-31.833975044329378,-78.78951754744651
1,True,False,True,True,True,False,10,32,1,13,0,1,32,1,-245.79702713883793,0.9858205004443809,-74.71921040744847
1,True,False,True,True,False,False,86,3,107,112,0,0,3,107,-137.75587413984957,-18.356772112693925,15.834905554957448
1,True,False,False,False,True,False,22,0,23,0,0,1,0,23,-223.96342852746469,-30.534376115606136,-62.3102233742258
1,True,False,False,True,True,False,456,80,9188,38,0,1,80,9188,8946.154071675484,24.125365098027068,229.714618673984
1,True,False,False,True,True,False,92,28,1864,14,0,1,28,1864,1617.9717498364682,-8.863262748924615,-20.683513019237523
1,True,False,True,True,True,False,125,19,124,21,0,1,19,124,-121.23822623861085,-2.8602049047730556,39.08058398618044
1,True,False,False,True,True,False,0,0,0,0,0,1,0,0,-247.256467730615,-32.218209440159825,-83.64064043713545
0,False,False,False,False,False,False,0,0,0,0,1,0,0,0,-247.25652725182795,-32.21822553106907,-83.64070654844248
1,True,False,True,True,True,False,15,0,14,11,0,1,0,14,-232.92451226686194,-30.625545094634866,-67.44132749689646
1,True,False,True,True,True,True,42,66,331,179,0,1,66,331,86.74534873582824,41.79090478866849,-26.42758999922462
1,True,False,True,False,False,False,31,21,165,2,0,0,21,165,-81.73228736453244,-9.76613319893292,-57.089059539834906
1,True,False,True,False,True,False,33,16,45,3,0,1,16,45,-201.69840686662363,-13.715280150143643,-52.77365532139834
1,True,False,False,True,False,False,71,2,831,6,0,0,2,831,584.637891012009,-29.743478069440783,-25.148256711744573
1,True,False,True,True,True,True,36,2,175,62,0,1,2,175,-71.0476528530413,-25.972150505294575,-41.72686500773219
1,True,False,True,False,True,False,269,68,109,5,0,1,68,109,-134.22400177513532,57.454976951898374,174.39548195717163
1,True,False,True,True,True,False,97,1,30,3,0,1,1,30,-215.91040150052285,-23.190659386676217,11.806956352585706
1,True,False,True,False,True,False,372,6,337,20,0,1,6,337,94.9796269568405,3.371602923290433,280.22988874533286
1,True,False,False,False,True,False,106,2,52,1,0,1,2,52,-193.81148040642606,-21.671189915999324,19.963659567422976
1,True,True,True,True,True,True,86,0,340,65,0,1,0,340,94.62388381495691,-24.79113298807863,5.726512213207111
1,True,False,False,False,True,False,49,7,86,16,0,1,7,86,-160.38124973975854,-21.10645899141599,-34.88868336427557
1,True,False,False,True,False,False,20,13,212,7,0,0,13,212,-34.87142734627,-18.777694102456557,-67.15762004979744
1,True,False,True,True,True,False,101,53,85,3,0,1,53,85,-160.59188688204193,28.5430070963038,10.327228061258259
1,True,False,True,True,True,False,53,11,229,132,0,1,11,229,-15.941300444837918,-13.202383945780415,-16.191940854379027
1,True,False,True,False,True,False,1,0,20,0,0,1,0,20,-227.24651827476094,-32.271608704421986,-82.94809482621825
1,True,False,True,False,False,False,8,0,7,2,0,0,0,7,-240.12572444555968,-31.517843466329733,-75.56765128900986
1,True,False,False,False,False,False,65,9,13,3,0,0,9,13,-233.297485672649,-17.78722713944942,-20.16975712526849
1,True,False,False,False,False,False,63,2,85,0,0,0,2,85,-161.4101026909228,-25.53606964123155,-23.015193634335336
1,True,False,True,True,True,False,5,0,13,2,0,1,0,13,-234.16725166909282,-31.810047124093902,-78.60979645883255
1,True,False,False,True,False,False,67,10,954,12,0,0,10,954,707.6761900929761,-22.7196549153123,-30.705378688069164
1,True,False,True,False,True,False,45,23,49,0,0,1,23,49,-197.53607230185298,-5.886516919202611,-42.08016162808787
1,True,False,True,True,True,False,152,41,191,0,0,1,41,191,-54.02104069877284,20.019035737428187,59.625450101302434
1,True,False,False,False,False,False,6,0,0,0,0,0,0,0,-247.17548251956703,-31.716016561774488,-77.73164395437469
1,True,False,False,False,False,False,84,1,17,1,0,0,1,17,-229.10772383434508,-24.26849786462093,-1.1027066086640915
1,True,False,True,True,True,False,180,6,317,139,0,1,6,317,73.81597587266687,-7.877905945820367,109.07910120707305
1,True,False,True,False,True,False,46,3,24,0,0,1,3,24,-222.6236115828212,-25.545236654801972,-38.95484134844763
1,True,False,True,True,True,False,469,24,260,0,0,1,24,260,19.158673327536974,29.15384086788736,372.3215289277793
1,True,False,True,True,False,False,70,1,3,0,0,0,1,3,-243.30626995935617,-25.383739355376136,-14.834175016826642
1,True,False,False,False,False,False,6,0,7,1,0,0,0,7,-240.1647376279709,-31.724628955863427,-77.6856443143366
1,True,False,True,False,False,False,2,0,1,0,0,0,0,1,-246.22966892398063,-32.057682365131335,-81.68562177019788
1,True,False,False,False,False,False,45,0,13,7,0,0,0,13,-233.56714373556667,-28.265057551620146,-38.474648527069625
1,True,False,True,True,True,True,118,0,10,1,0,1,0,10,-235.65245956554878,-22.370184928757634,32.573157544805696
1,True,False,True,False,True,True,145,1,195,333,0,1,1,195,-46.33677456555233,-7.312537659099396,105.60515086258329
1,True,False,True,False,False,False,98,30,30,0,0,0,30,30,-215.77996893027068,5.649889283831197,9.772898233852287
1,True,False,True,False,False,False,6,0,9,3,0,0,0,9,-238.14110794296343,-31.659594411879265,-77.41827242883535
1,True,False,True,True,True,True,326,11,411,108,0,1,11,411,169.42618481652622,7.456777593939046,246.45180897060763
1,True,False,False,False,False,False,81,2,2,12,0,0,2,2,-244.00849805665933,-22.988067802339845,-2.2955640376076905
1,True,False,False,False,False,False,3,1,5,1,0,0,1,5,-242.1996298987385,-30.966346164421118,-80.69970637225974
1,True,False,True,True,True,True,177,31,131,43,0,1,31,131,-113.21020136742354,14.258833748070208,92.38759142245672
1,True,False,False,False,False,False,68,7,34,12,0,0,7,34,-212.1633776538655,-19.317122998281405,-16.009950411545972
1,True,False,False,True,True,True,28,20,577,8,0,1,20,577,330.2209662612749,-13.600650342743075,-65.08570969783747
1,True,False,False,False,True,False,6,0,10,1,0,1,0,10,-237.16524946806706,-31.74518216711695,-77.72945854833222
0,True,False,True,False,True,False,74,7,12,3,0,1,7,12,-234.1862612098601,-19.018388856230615,-11.113996467531098
1,True,False,True,False,True,True,63,0,105,5,0,1,0,105,-141.3642291388659,-27.467668442634118,-22.38840275904272
1,True,False,False,False,False,False,2,0,1,0,0,0,0,1,-246.2296855936764,-32.05769054985109,-81.6856332304815
1,True,False,False,False,False,False,2,0,9,0,0,0,0,9,-238.23110108175607,-32.11252464814595,-81.80254066057576
1,True,False,True,True,True,False,14,5,316,168,0,1,5,316,70.91631448307292,-21.62010354936643,-50.001110399299485
0,True,False,True,False,False,False,213,1,47,0,0,0,1,47,-197.3826557349081,-13.715548833706448,125.35547942427304
1,True,False,True,True,False,False,37,3,14,14,0,0,3,14,-232.57561676189016,-25.678876669008375,-45.5961765544906
1,True,False,False,False,False,True,153,34,122,0,0,0,34,122,-123.03230413299569,13.605826040007594,62.23988077995314
1,True,False,True,True,True,False,74,14,79,80,0,1,14,79,-166.23844150658292,-9.476480838513952,-1.295743782634368
0,True,False,False,False,False,False,0,0,5,0,1,0,0,5,-242.25741102547852,-32.252496153977276,-83.7137715269734
1,True,False,False,False,True,False,53,1,23,0,0,1,1,23,-223.53945249640716,-26.943834179524657,-31.86881758723973
1,True,False,False,False,False,False,6,0,0,0,0,0,0,0,-247.17548251956703,-31.716016561774488,-77.73164395437469
1,True,False,False,False,True,False,39,3,150,13,0,1,3,150,-96.58468316379023,-26.483039662850043,-45.762235227752136
1,True,False,True,False,False,False,3,0,0,0,0,0,0,0,-247.21598545344582,-31.96712317139705,-80.68616437959983
1,True,False,False,False,False,False,7,0,10,1,0,0,0,10,-237.15176190147596,-31.66148681127656,-76.74464063878568
1,True,False,True,False,False,False,22,0,46,2,0,0,0,46,-200.94353346660014,-30.613290655253024,-62.34975954501174
0,True,False,True,True,True,True,86,18,147,58,0,1,18,147,-98.33093032058953,-5.8214293771923336,5.911222044920896
1,True,False,True,True,True,False,17,5,59,1,0,1,5,59,-187.99892845098296,-26.181806147784563,-68.05596543089983
1,True,False,True,True,True,False,70,0,25,33,0,1,0,25,-220.91996340345696,-25.23108702796192,-10.173197202128952
1,True,False,False,False,False,False,27,10,36,4,0,0,10,36,-210.79754660836937,-20.090606063919804,-57.87039992513479
1,True,False,False,False,False,False,115,234,428,2,0,0,234,428,183.47895784289275,207.54417191441286,2.8892426529908386
1,True,False,False,False,False,False,20,0,1,0,0,0,0,1,-245.98656797222912,-30.551001783797215,-63.95844191742884
1,True,False,False,False,False,False,6,0,10,11,0,0,0,10,-237.0454339993428,-31.351517323533425,-76.2465481869161
1,True,False,False,False,True,False,9,17,13,8,0,1,17,13,-233.951727733481,-14.312344025616293,-75.2895809684602
1,True,False,False,False,False,False,72,1,20,0,0,0,1,20,-226.28231650033894,-25.33288727076981,-13.112968078355147
1,True,False,False,True,False,True,28,4,5,0,0,0,4,5,-241.85808823088243,-25.92598640499499,-56.49309115034458
1,True,False,False,False,False,False,0,0,1,0,0,0,0,1,-246.25669866272605,-32.22510041274597,-83.65532115415401
1,True,False,False,True,True,True,146,0,55,1,0,1,0,55,-190.28225538899687,-20.3348968358577,59.491172721657136
1,True,False,True,True,True,False,180,112,120,20,0,1,112,120,-124.01621068616954,94.33069862467917,84.90275817662008
1,True,False,True,True,True,False,29,87,84,15,0,1,87,84,-162.24108144107007,56.84894367857481,-61.80513908363468
1,True,False,True,True,True,False,834,202,760,8,0,1,202,760,525.0346339935586,233.8266021336684,709.8704584191288
1,True,False,False,False,False,False,11,0,4,0,0,0,0,4,-243.1086575909826,-31.324908953684723,-72.86587786024052
1,True,False,False,False,False,False,6,0,0,0,0,0,0,0,-247.17548251956703,-31.716016561774488,-77.73164395437469
1,True,False,True,True,True,True,122,31,385,2,0,1,31,385,139.51067629688197,6.300014778918069,28.429323319775733
0,True,False,True,True,True,False,274,102,386,0,0,1,102,386,142.91393509933027,89.63148896194409,171.5126160105623
1,True,False,True,False,True,False,9,0,154,22,0,1,0,154,-92.89853966324885,-31.65435667706204,-73.76508247545429
1,True,False,True,True,True,False,5,14,8,2,0,1,14,8,-239.09253853802358,-17.83612895570685,-79.77932773415517
0,True,False,False,False,False,False,0,0,48,0,0,0,0,48,-199.26501465519408,-32.54725074022824,-84.34215230595782
1,True,False,True,True,True,False,13,0,26,0,0,1,0,26,-221.08546644835502,-31.30824796608165,-71.21760662078678
1,True,False,True,True,True,False,33,0,13,10,0,1,0,13,-233.6932011530705,-29.151369508213175,-49.847816396452586
1,True,False,True,True,True,True,88,28,123,86,0,1,28,123,-121.91139975678716,5.569661766429849,11.496283917872816
1,True,False,True,False,True,False,6,1,29,0,0,1,1,29,-218.17530456543923,-30.919083346555595,-78.244152905831
1,True,False,False,True,True,False,29,12,12,5,0,1,12,12,-234.74370271373954,-17.72791163150018,-55.579142841428016
1,True,False,True,True,True,False,304,90,353,119,0,1,90,353,111.68771829019032,85.10528441467049,220.25220569714395
1,True,False,False,False,False,False,10,0,5,4,0,0,0,5,-242.07440728685418,-31.257998379742787,-73.27216068535624
1,True,False,False,False,False,False,11,0,23,1,0,0,0,23,-224.10003593150606,-31.41577249521596,-72.9952393653438
1,True,False,False,False,True,False,15,1,6,0,0,1,1,6,-241.04969289618228,-30.008099115650726,-69.0444598480673
1,True,False,True,False,True,True,85,23,226,3,0,1,23,226,-19.99117192575248,-3.6334121634873338,-4.828059450135192
1,True,False,True,True,True,False,275,85,137,56,0,1,85,137,-105.44707728776066,76.69976790970067,185.94951715978058
1,True,False,False,True,True,True,28,3,51,4,0,1,3,51,-195.82354800553074,-27.07949218811804,-56.48335122567657
1,True,False,False,True,True,False,52,9,3,5,0,1,9,3,-243.4472803779397,-18.72807703126014,-32.529939770524074
1,True,False,True,True,True,False,211,16,33,201,0,1,16,33,-208.91936361508328,9.061229429608298,152.0661132579398
1,True,True,True,True,True,False,47,89,747,0,0,1,89,747,500.71552384633725,55.21212306091859,-56.16856982924588
1,True,False,True,False,True,False,141,20,325,19,0,1,20,325,79.9235857210731,-1.981705678591729,51.515402645796044
1,True,False,True,True,True,False,101,26,288,19,0,1,26,288,42.421546765337574,0.8978662700821558,12.129840092870877
1,True,False,True,True,True,False,33,1,352,7,0,1,1,352,105.21614066934309,-30.59737768800396,-55.335406700746645
1,True,False,True,False,False,False,31,0,5,1,0,0,0,5,-241.82670372313402,-29.618288960384007,-53.03530695062289
1,True,False,True,False,True,False,35,8,51,0,0,1,8,51,-195.75059343092792,-21.67261067641438,-50.6264726549045
1,True,False,True,True,True,False,81,10,331,21,0,1,10,331,85.08339934115028,-16.923255732737918,-6.478716818862296
1,True,False,True,False,False,True,57,12,126,3,0,0,12,126,-120.40968832804425,-16.244313264256984,-29.966046228344254
1,True,False,False,True,False,True,31,0,34,76,0,0,0,34,-211.93305189614375,-26.86447587596677,-42.33700383501135
1,True,False,False,True,False,False,23,1,86,1,0,0,1,86,-160.94379599688065,-29.84741564601555,-62.186473629271866
1,True,False,True,True,True,False,79,0,7,1,0,1,0,7,-239.1786899418599,-25.61412406518141,-5.791956351749164
1,True,False,True,False,True,False,18,2,16,0,0,1,2,16,-231.0056525222245,-28.829829698246293,-66.3248078198307
1,True,False,True,True,True,False,77,20,112,54,0,1,20,112,-133.48368956192542,-4.5009758222679634,-3.211631901527388
1,True,False,False,True,False,False,3,0,5,0,0,0,0,5,-242.2168517750239,-32.001375532858866,-80.75920174772529
1,True,False,False,False,False,False,0,1,1,0,0,0,1,1,-246.25142520193899,-31.229411351535063,-83.74407818409202
1,True,False,True,False,True,False,22,1,11,9,0,1,1,11,-235.84816417187005,-29.10212074496165,-60.88896502640354
1,True,False,False,False,False,False,29,9,234,1,0,0,9,234,-12.846790661076113,-22.39413152079069,-59.150294790469005
1,True,False,False,False,False,False,28,0,5,8,0,0,0,5,-241.78335589074365,-29.593839846012678,-54.951794806821205
1,True,False,True,False,False,False,0,0,0,1,0,0,0,0,-247.24452161335464,-32.17887052382031,-83.49240262373803
1,True,False,True,True,True,False,17,9,565,2,0,1,9,565,317.944619214792,-25.6279391781715,-75.65709486274322
1,True,False,False,True,True,False,133,0,2479,22,0,1,0,2479,2233.36491275315,-37.211086044549766,14.379376696780584
1,True,False,True,False,True,False,10,16,32,0,0,1,16,32,-215.0427073235632,-15.669490489462746,-75.67997279384088
1,True,False,True,False,True,False,49,7,23,5,0,1,7,23,-223.50190398175926,-21.10767414373387,-35.59925594707603
1,True,False,True,False,True,False,50,5,18,91,0,1,5,18,-227.46748353349938,-19.59547601823498,-21.61057762368482
1,True,False,False,True,False,False,16,2,6,3,0,0,2,6,-240.99494650963916,-28.810585238150036,-67.70347680837988
1,True,False,True,False,False,False,0,0,0,0,0,0,0,0,-247.25650505702043,-32.21823796573936,-83.6406962651086
1,True,False,False,True,True,True,31,0,512,5,0,1,0,512,265.1315671587573,-32.93589204973047,-59.851045268165144
0,True,False,False,False,False,False,6,0,4,0,1,0,0,4,-243.17619488231958,-31.74341230300579,-77.79009432719407
1,True,False,True,True,True,True,188,6,133,69,0,1,6,133,-110.88225034403666,-8.702793570958967,109.26620856921645
1,True,False,False,True,True,False,42,6,111,0,0,1,6,111,-135.67719241295404,-23.489291065943092,-44.4318268121982
1,True,False,True,True,True,False,59,50,133,232,0,1,50,133,-110.439266043455,30.726472401573837,2.4878520472471246
1,True,False,True,False,False,False,15,0,7,0,0,0,0,7,-240.05514559121733,-31.010643830035782,-68.9703308388972
1,True,False,True,False,True,False,39,5,108,1,0,1,5,108,-138.7104895840917,-24.676183642689146,-47.105497515796586
1,True,False,False,False,False,False,9,2,22,17,0,0,2,22,-224.9245900443187,-28.955070902697216,-72.75512965820117
1,True,False,False,False,False,False,55,0,4,1,0,0,0,4,-242.5023866282234,-27.6025245280784,-29.38444989807449
